Country,ResellerID,Trans12Mo,Units12Mo
Colombia,1687896,8,11
Colombia,3380368,5,11
Colombia,54511090,7,11
Colombia,38510290,2,11
Colombia,40763066,4,11
Colombia,17761384,7,11
Colombia,55495757,6,11
Colombia,36810705,7,11
Colombia,37451658,3,11
Colombia,11309476,4,11
Colombia,62992759,1,11
Colombia,60044623,3,11
Colombia,61689762,5,11
Colombia,57434121,7,11
Colombia,57561899,2,11
Colombia,55495930,1,11
Colombia,49096912,1,11
Colombia,50880616,3,11
Colombia,43412343,1,11
Colombia,37039024,1,11
Colombia,16976189,1,11
Colombia,17482200,1,11
Colombia,22871397,1,11
Colombia,13549931,2,11
Colombia,13083291,7,11
Mexico,1475604,5,11
Mexico,39427028,2,11
Mexico,1861020,2,11
Mexico,50312765,8,11
Mexico,14906003,3,11
Mexico,2719103,7,11
Mexico,13307888,4,11
Mexico,15186647,1,11
Mexico,18505516,5,11
Mexico,6986299,4,11
Mexico,54359465,6,11
Mexico,46702694,6,11
Mexico,56668184,1,11
Mexico,47448853,3,11
Mexico,19319031,5,11
Mexico,55183362,2,11
Mexico,35318197,9,11
Mexico,21897875,5,11
Mexico,60079556,4,11
Mexico,65184695,1,11
Mexico,61863620,1,11
Mexico,61036402,1,11
Mexico,63522541,3,11
Mexico,58236803,6,11
Mexico,58092580,1,11
Mexico,57478319,3,11
Mexico,57963742,4,11
Mexico,56538836,4,11
Mexico,56833906,3,11
Mexico,57204475,2,11
Mexico,56827474,6,11
Mexico,55532551,9,11
Mexico,55382246,6,11
Mexico,54924283,3,11
Mexico,53448784,5,11
Mexico,54116118,3,11
Mexico,52634741,4,11
Mexico,37188554,2,11
Mexico,15804256,7,11
Mexico,14907423,3,11
Mexico,14145923,7,11
Mexico,7053706,3,11
South Region LATAM,43094265,4,11
South Region LATAM,36926800,3,11
South Region LATAM,10580194,6,11
South Region LATAM,50174990,9,11
South Region LATAM,17719579,9,11
South Region LATAM,14268398,6,11
South Region LATAM,16801334,4,11
South Region LATAM,13438401,8,11
South Region LATAM,12244753,2,11
South Region LATAM,54237960,7,11
South Region LATAM,14154987,7,11
South Region LATAM,13422260,2,11
South Region LATAM,61415131,3,11
South Region LATAM,49788727,2,11
South Region LATAM,40725392,1,11
South Region LATAM,18901833,4,11
South Region LATAM,19223313,5,11
South Region LATAM,18562027,2,11
South Region LATAM,13267092,6,11
Argentina,2242590,4,12
Argentina,39552672,1,12
Argentina,56624392,2,12
Argentina,309062,1,12
Argentina,16036476,2,12
Argentina,12626827,2,12
Argentina,12343125,5,12
Brazil,6867643,4,12
Brazil,36847229,1,12
Brazil,12522909,5,12
Brazil,2636479,2,12
Brazil,56965921,2,12
Brazil,50055119,4,12
Brazil,2230373,3,12
Brazil,52359409,2,12
Brazil,16582724,1,12
Brazil,58364470,3,12
Brazil,32994535,3,12
Brazil,56203863,2,12
Brazil,50053355,1,12
Brazil,18407060,5,12
Brazil,52658262,3,12
Brazil,46475298,8,12
Brazil,13172440,3,12
Brazil,10820868,1,12
Brazil,14714334,1,12
Brazil,8205192,6,12
Brazil,61565427,1,12
Brazil,62393379,1,12
Brazil,62205211,1,12
Brazil,59566003,2,12
Brazil,60558441,1,12
Brazil,59151932,1,12
Brazil,59407198,1,12
Brazil,61034639,1,12
Brazil,61034643,2,12
Brazil,58365047,1,12
Brazil,58371119,2,12
Brazil,58238201,1,12
Brazil,58866951,4,12
Brazil,56310080,4,12
Brazil,55731568,1,12
Brazil,54372024,1,12
Brazil,53862512,5,12
Brazil,50463374,3,12
Brazil,40763574,2,12
Brazil,42744481,12,12
Brazil,32558522,1,12
Brazil,25343960,3,12
Brazil,29811876,2,12
Brazil,22778540,1,12
Brazil,24978019,3,12
Caribbean Region LATAM,2010638,7,12
Caribbean Region LATAM,24978594,3,12
Caribbean Region LATAM,25595181,4,12
Caribbean Region LATAM,4003743,1,12
Caribbean Region LATAM,51226626,1,12
Central Region LATAM,8850394,3,12
Central Region LATAM,50577280,7,12
Central Region LATAM,13590732,6,12
Central Region LATAM,13567342,4,12
Central Region LATAM,57580898,1,12
Central Region LATAM,46480173,4,12
Central Region LATAM,53839398,4,12
Central Region LATAM,55966502,2,12
Central Region LATAM,62994811,2,12
Chile,35877317,2,12
Chile,2194862,5,12
Chile,35877618,3,12
Chile,49462806,7,12
Chile,24429404,8,12
Chile,52745526,2,12
Chile,32387386,10,12
Chile,1042835,10,12
Chile,56676796,7,12
Colombia,16209130,8,12
Colombia,12846684,4,12
Colombia,37396543,5,12
Colombia,46637777,2,12
Colombia,16296484,10,12
Colombia,9684348,9,12
Colombia,30750444,2,12
Colombia,14102072,10,12
Colombia,52676366,5,12
Colombia,861238,7,12
Colombia,1881273,6,12
Colombia,59155488,6,12
Colombia,53242555,7,12
Colombia,47231178,9,12
Colombia,24254616,3,12
Colombia,60391745,7,12
Colombia,59572746,2,12
Colombia,62399524,1,12
Colombia,59016506,2,12
Colombia,57772071,3,12
Colombia,56748896,5,12
Colombia,48925188,1,12
Colombia,49921027,1,12
Colombia,44599911,2,12
Colombia,21545006,1,12
Colombia,9954721,3,12
Mexico,56849614,3,12
Mexico,13495058,6,12
Mexico,35222912,4,12
Mexico,31447274,8,12
Mexico,18273504,6,12
Mexico,13184823,7,12
Mexico,53584308,3,12
Mexico,49736718,8,12
Mexico,50934084,8,12
Mexico,16674167,2,12
Mexico,1342156,10,12
Mexico,55382239,3,12
Mexico,42468379,12,12
Mexico,1539068,11,12
Mexico,22325928,5,12
Mexico,31007730,3,12
Mexico,18453438,2,12
Mexico,1463217,2,12
Mexico,62508219,2,12
Mexico,58642588,3,12
Mexico,57771802,1,12
Mexico,55671496,6,12
Mexico,57124779,6,12
Mexico,53975835,6,12
Mexico,54359467,4,12
Mexico,54088889,9,12
Mexico,55382251,1,12
Mexico,53448726,1,12
Mexico,54817957,1,12
Mexico,52054017,9,12
Mexico,48501005,1,12
Mexico,47621984,3,12
Mexico,45737388,1,12
Mexico,44923405,3,12
Mexico,39541848,3,12
Mexico,35726206,6,12
Mexico,25331285,1,12
Mexico,18776286,1,12
Mexico,18807291,8,12
Mexico,14658528,1,12
Mexico,13852319,3,12
Mexico,15205054,4,12
Mexico,15280843,2,12
Mexico,10288918,5,12
Mexico,5326762,4,12
Mexico,4158629,1,12
South Region LATAM,24490567,6,12
South Region LATAM,36713039,4,12
South Region LATAM,42581542,5,12
South Region LATAM,36541728,5,12
South Region LATAM,18374268,11,12
South Region LATAM,23866360,11,12
South Region LATAM,43911400,8,12
South Region LATAM,40762965,6,12
South Region LATAM,16293991,2,12
South Region LATAM,31708624,7,12
South Region LATAM,49463848,6,12
South Region LATAM,15748167,5,12
South Region LATAM,16462979,1,12
South Region LATAM,61377546,1,12
South Region LATAM,58587435,1,12
South Region LATAM,63882296,1,12
South Region LATAM,58091034,4,12
South Region LATAM,57967489,3,12
South Region LATAM,56973879,1,12
South Region LATAM,51949410,2,12
South Region LATAM,52975539,1,12
South Region LATAM,37123969,4,12
South Region LATAM,41353175,3,12
South Region LATAM,37051145,1,12
South Region LATAM,37271822,1,12
South Region LATAM,43911420,2,12
South Region LATAM,44579348,2,12
South Region LATAM,36101148,1,12
South Region LATAM,17873290,4,12
South Region LATAM,14656744,6,12
Argentina,17700841,4,13
Argentina,53089339,3,13
Argentina,30989007,3,13
Argentina,62467388,1,13
Argentina,50312714,7,13
Argentina,60783762,1,13
Argentina,62467390,1,13
Brazil,16731630,13,13
Brazil,36431297,3,13
Brazil,36431580,6,13
Brazil,59681346,1,13
Brazil,59681346,2,13
Brazil,47455322,5,13
Brazil,10694313,3,13
Brazil,52745330,3,13
Brazil,7807232,3,13
Brazil,54919111,2,13
Brazil,21636851,3,13
Brazil,5147472,7,13
Brazil,62660343,3,13
Brazil,64767423,1,13
Brazil,62820911,2,13
Brazil,59566144,1,13
Brazil,59151938,2,13
Brazil,59888880,2,13
Brazil,58604467,3,13
Brazil,56835101,13,13
Brazil,55939916,1,13
Brazil,56676158,1,13
Brazil,55731537,2,13
Brazil,45999707,3,13
Brazil,41197084,5,13
Brazil,43095272,4,13
Brazil,41492279,2,13
Brazil,35323165,4,13
Brazil,25713905,1,13
Caribbean Region LATAM,4243810,5,13
Caribbean Region LATAM,23223751,2,13
Caribbean Region LATAM,11195442,9,13
Caribbean Region LATAM,41983051,11,13
Caribbean Region LATAM,18044447,6,13
Caribbean Region LATAM,14656714,7,13
Central Region LATAM,12383910,1,13
Central Region LATAM,4983613,3,13
Central Region LATAM,8682788,6,13
Central Region LATAM,57580897,7,13
Central Region LATAM,22462648,3,13
Central Region LATAM,6601518,7,13
Chile,9644179,2,13
Chile,16736748,11,13
Chile,48771537,8,13
Chile,34773530,7,13
Chile,11645777,6,13
Chile,16421700,10,13
Chile,16521363,1,13
Chile,44921773,6,13
Chile,32557811,5,13
Colombia,47619817,2,13
Colombia,12300189,8,13
Colombia,36709733,11,13
Colombia,57758196,3,13
Colombia,57238909,3,13
Colombia,62392315,1,13
Colombia,59682608,1,13
Colombia,41483675,7,13
Colombia,3587500,2,13
Mexico,18901359,9,13
Mexico,32160578,5,13
Mexico,4202394,9,13
Mexico,52970095,9,13
Mexico,54238140,9,13
Mexico,53094772,9,13
Mexico,43809436,13,13
Mexico,13675690,1,13
Mexico,14960445,7,13
Mexico,61036395,1,13
Mexico,61697796,2,13
Mexico,58236808,2,13
Mexico,57749648,7,13
Mexico,55732050,9,13
Mexico,56849606,9,13
Mexico,55236048,4,13
Mexico,43269145,6,13
Mexico,42745993,1,13
Mexico,38932111,1,13
Mexico,26271024,2,13
Mexico,25236324,4,13
Mexico,29047883,7,13
Mexico,24401990,1,13
Mexico,31054723,7,13
Mexico,15282812,6,13
Mexico,14052226,3,13
Mexico,3698941,7,13
Mexico,2916828,2,13
South Region LATAM,19532742,3,13
South Region LATAM,23168022,13,13
South Region LATAM,10797594,3,13
South Region LATAM,2340059,9,13
South Region LATAM,53970055,10,13
South Region LATAM,6343095,2,13
South Region LATAM,1263348,3,13
South Region LATAM,45465418,9,13
South Region LATAM,51135634,9,13
South Region LATAM,11634403,11,13
South Region LATAM,52588476,6,13
South Region LATAM,35204408,2,13
South Region LATAM,4783676,2,13
South Region LATAM,64685620,1,13
South Region LATAM,61373041,1,13
South Region LATAM,59280314,2,13
South Region LATAM,54418950,2,13
South Region LATAM,38359761,5,13
South Region LATAM,43913226,3,13
South Region LATAM,23952220,8,13
South Region LATAM,24559063,1,13
South Region LATAM,18912057,5,13
South Region LATAM,4109315,2,13
Argentina,19469029,7,14
Argentina,51293904,1,14
Argentina,60566989,1,14
Argentina,37403206,5,14
Argentina,15151134,2,14
Argentina,36090336,2,14
Argentina,18929793,3,14
Argentina,279342,4,14
Brazil,4357477,4,14
Brazil,45328937,1,14
Brazil,33430574,2,14
Brazil,3629135,7,14
Brazil,8873759,2,14
Brazil,32891225,8,14
Brazil,28952935,8,14
Brazil,36915866,11,14
Brazil,56811949,8,14
Brazil,25024810,10,14
Brazil,30130066,4,14
Brazil,45361397,7,14
Brazil,44249439,5,14
Brazil,8585540,10,14
Brazil,43923104,8,14
Brazil,2193888,2,14
Brazil,57234089,2,14
Brazil,58364449,4,14
Brazil,57502589,1,14
Brazil,56599515,1,14
Brazil,55965909,1,14
Brazil,53858842,12,14
Brazil,52718030,1,14
Brazil,53847558,10,14
Brazil,40770663,1,14
Brazil,38558499,1,14
Brazil,35553775,6,14
Brazil,36431387,3,14
Brazil,23395530,1,14
Brazil,14321471,2,14
Brazil,2106799,2,14
Brazil,6820338,2,14
Caribbean Region LATAM,18561841,9,14
Caribbean Region LATAM,7980229,12,14
Caribbean Region LATAM,53242463,1,14
Central Region LATAM,7247680,9,14
Central Region LATAM,3442401,8,14
Central Region LATAM,16686839,3,14
Chile,44387667,9,14
Chile,13819857,2,14
Chile,51292781,5,14
Chile,22778550,6,14
Chile,380122,4,14
Chile,39295227,7,14
Chile,24132411,8,14
Chile,13445847,1,14
Chile,16764831,2,14
Chile,21743199,7,14
Chile,59573214,3,14
Chile,56530777,1,14
Chile,59012726,4,14
Colombia,11686642,4,14
Colombia,58367349,3,14
Colombia,13409931,4,14
Colombia,16191783,12,14
Colombia,36707435,5,14
Colombia,17863304,2,14
Colombia,45647712,9,14
Colombia,17875145,3,14
Colombia,57772073,4,14
Colombia,61547042,1,14
Colombia,60052421,6,14
Colombia,58755262,1,14
Colombia,56372855,7,14
Colombia,43461920,2,14
Mexico,14196646,2,14
Mexico,50428697,1,14
Mexico,491878,8,14
Mexico,50967885,2,14
Mexico,47249179,5,14
Mexico,32160578,1,14
Mexico,47621986,8,14
Mexico,35769085,9,14
Mexico,21545193,6,14
Mexico,15663503,9,14
Mexico,37448415,4,14
Mexico,53093342,2,14
Mexico,2080186,4,14
Mexico,45736076,3,14
Mexico,14993495,3,14
Mexico,13525840,7,14
Mexico,5561980,4,14
Mexico,62473430,2,14
Mexico,55841661,4,14
Mexico,56817627,4,14
Mexico,55841677,2,14
Mexico,56956365,9,14
Mexico,57204460,8,14
Mexico,49083937,1,14
Mexico,38046927,4,14
Mexico,29921248,10,14
Mexico,29291709,10,14
Mexico,16110048,5,14
Mexico,20709507,1,14
Mexico,13943424,2,14
Mexico,8440499,9,14
Mexico,518650,3,14
Mexico,3470640,11,14
South Region LATAM,39954450,9,14
South Region LATAM,43091724,4,14
South Region LATAM,50350610,7,14
South Region LATAM,55219406,1,14
South Region LATAM,37000387,4,14
South Region LATAM,51138595,1,14
South Region LATAM,58365091,5,14
South Region LATAM,54526522,3,14
South Region LATAM,57807947,6,14
South Region LATAM,45815652,1,14
South Region LATAM,45815660,6,14
South Region LATAM,46466074,1,14
South Region LATAM,17066298,5,14
South Region LATAM,13674816,9,14
Argentina,872082,7,15
Argentina,50568192,6,15
Argentina,62509498,2,15
Argentina,52054861,4,15
Argentina,56375674,1,15
Argentina,15065488,8,15
Argentina,6089485,5,15
Brazil,43357972,8,15
Brazil,52472507,7,15
Brazil,3770321,6,15
Brazil,38190711,1,15
Brazil,29635369,3,15
Brazil,40267813,5,15
Brazil,30316345,4,15
Brazil,6994765,1,15
Brazil,11929221,4,15
Brazil,46201885,4,15
Brazil,17057864,3,15
Brazil,15344647,7,15
Brazil,7144378,1,15
Brazil,52975579,6,15
Brazil,51260167,4,15
Brazil,50472271,1,15
Brazil,31852377,1,15
Brazil,18559716,7,15
Brazil,62218215,1,15
Brazil,61642928,1,15
Brazil,61364036,6,15
Brazil,62985116,1,15
Brazil,62205204,1,15
Brazil,60414053,1,15
Brazil,59144426,3,15
Brazil,58737051,1,15
Brazil,58238214,1,15
Brazil,57502576,3,15
Brazil,56965896,3,15
Brazil,57771080,2,15
Brazil,55731560,1,15
Brazil,54088563,1,15
Brazil,53511997,1,15
Brazil,52845300,1,15
Brazil,51223470,4,15
Brazil,40268376,2,15
Brazil,42533148,1,15
Brazil,39293517,1,15
Brazil,44388979,8,15
Brazil,40857677,2,15
Brazil,38725087,1,15
Brazil,35017748,1,15
Brazil,19400698,2,15
Brazil,24108448,3,15
Brazil,20748619,1,15
Brazil,16761851,1,15
Brazil,24517017,1,15
Brazil,14938749,5,15
Caribbean Region LATAM,45733847,13,15
Caribbean Region LATAM,52196092,1,15
Caribbean Region LATAM,56824818,2,15
Caribbean Region LATAM,48729852,1,15
Caribbean Region LATAM,55495663,13,15
Caribbean Region LATAM,58349768,2,15
Central Region LATAM,17419010,3,15
Central Region LATAM,12523734,2,15
Central Region LATAM,13599462,2,15
Central Region LATAM,3988144,1,15
Central Region LATAM,14498244,1,15
Central Region LATAM,13685378,1,15
Central Region LATAM,9413155,8,15
Central Region LATAM,43913192,1,15
Central Region LATAM,57441131,3,15
Chile,43419455,4,15
Chile,1687885,7,15
Chile,30993370,13,15
Chile,61698924,1,15
Colombia,22386373,5,15
Colombia,39539419,1,15
Colombia,14142453,11,15
Colombia,21545167,10,15
Colombia,16581532,10,15
Colombia,38515077,1,15
Colombia,2363550,10,15
Colombia,46541354,3,15
Colombia,49338248,8,15
Colombia,43803415,5,15
Colombia,56816754,1,15
Colombia,24364221,5,15
Colombia,32889538,3,15
Colombia,23039793,1,15
Colombia,19469883,3,15
Mexico,6846669,13,15
Mexico,122626,2,15
Mexico,820981,1,15
Mexico,52975747,9,15
Mexico,53094779,6,15
Mexico,3873564,8,15
Mexico,50574947,11,15
Mexico,16694645,8,15
Mexico,10963659,10,15
Mexico,4160729,1,15
Mexico,52940013,5,15
Mexico,38190660,9,15
Mexico,54088897,3,15
Mexico,2304245,1,15
Mexico,308664,4,15
Mexico,49736696,9,15
Mexico,58100933,1,15
Mexico,57519777,1,15
Mexico,58211592,2,15
Mexico,56851542,2,15
Mexico,55731982,11,15
Mexico,57109055,8,15
Mexico,56774301,3,15
Mexico,54238230,1,15
Mexico,52633739,1,15
Mexico,52640652,1,15
Mexico,49090871,1,15
Mexico,50472649,1,15
Mexico,42916432,1,15
Mexico,43240901,2,15
Mexico,41723777,12,15
Mexico,45248816,3,15
Mexico,36744337,2,15
Mexico,37037924,2,15
Mexico,37460215,9,15
Mexico,25175251,2,15
Mexico,22760389,1,15
Mexico,16648466,2,15
Mexico,13374351,1,15
Mexico,10191050,1,15
South Region LATAM,52588361,6,15
South Region LATAM,17569809,1,15
South Region LATAM,10075483,5,15
South Region LATAM,19284482,8,15
South Region LATAM,31563455,15,15
South Region LATAM,4929184,1,15
South Region LATAM,3383895,3,15
South Region LATAM,58707055,1,15
South Region LATAM,59358739,4,15
South Region LATAM,62198772,1,15
South Region LATAM,62218232,2,15
South Region LATAM,61216065,1,15
South Region LATAM,56371716,2,15
South Region LATAM,56834375,5,15
South Region LATAM,56396962,1,15
South Region LATAM,53242139,5,15
South Region LATAM,55974453,5,15
South Region LATAM,54086671,7,15
South Region LATAM,55974419,5,15
South Region LATAM,52975623,6,15
South Region LATAM,17890290,1,15
South Region LATAM,17202049,6,15
Argentina,31832064,5,16
Brazil,43357980,3,16
Brazil,39419881,1,16
Brazil,59273275,3,16
Brazil,1572934,6,16
Brazil,52131312,1,16
Brazil,16502267,3,16
Brazil,22412666,3,16
Brazil,13269097,3,16
Brazil,11792422,11,16
Brazil,61527507,1,16
Brazil,54913371,5,16
Brazil,41146833,5,16
Brazil,60566722,2,16
Brazil,60061535,5,16
Brazil,59012004,2,16
Brazil,57234105,2,16
Brazil,57363000,3,16
Brazil,58515240,2,16
Brazil,57618875,2,16
Brazil,57238245,2,16
Brazil,53239761,4,16
Brazil,49722538,2,16
Brazil,45875568,1,16
Brazil,45462364,3,16
Brazil,42600553,1,16
Brazil,31948458,1,16
Brazil,36223305,7,16
Brazil,17031756,9,16
Brazil,17421554,2,16
Brazil,11736868,1,16
Brazil,2686312,7,16
Brazil,6820413,1,16
Caribbean Region LATAM,6601464,13,16
Caribbean Region LATAM,15804643,16,16
Caribbean Region LATAM,35677044,2,16
Caribbean Region LATAM,7171910,5,16
Central Region LATAM,18251145,1,16
Central Region LATAM,17179204,10,16
Central Region LATAM,3272655,14,16
Central Region LATAM,45227839,2,16
Central Region LATAM,60033496,4,16
Central Region LATAM,9628346,7,16
Chile,6771780,4,16
Chile,10916752,2,16
Chile,1300628,11,16
Chile,6601574,2,16
Chile,14683175,3,16
Colombia,24283957,1,16
Colombia,13689345,1,16
Colombia,20819391,6,16
Colombia,16338907,4,16
Colombia,15134742,15,16
Colombia,47923616,2,16
Colombia,55381730,1,16
Colombia,65248206,1,16
Colombia,56816755,4,16
Colombia,32469119,2,16
Colombia,38927030,1,16
Colombia,22462609,6,16
Mexico,798696,3,16
Mexico,15309984,6,16
Mexico,2485090,5,16
Mexico,37464444,1,16
Mexico,2719103,3,16
Mexico,2362668,6,16
Mexico,13392630,6,16
Mexico,31643613,1,16
Mexico,35318175,13,16
Mexico,52634322,6,16
Mexico,44387700,7,16
Mexico,19597300,4,16
Mexico,56026979,6,16
Mexico,53588017,4,16
Mexico,60056855,1,16
Mexico,57713246,1,16
Mexico,58236828,9,16
Mexico,54238325,4,16
Mexico,52806655,3,16
Mexico,49920520,3,16
Mexico,50312786,11,16
Mexico,46702766,2,16
Mexico,41310347,2,16
Mexico,41915021,1,16
Mexico,41535286,7,16
Mexico,36385786,4,16
Mexico,31619336,1,16
Mexico,13043984,1,16
Mexico,1861194,5,16
Mexico,8584832,1,16
South Region LATAM,13616951,8,16
South Region LATAM,51260935,12,16
South Region LATAM,35323111,3,16
South Region LATAM,14359089,4,16
South Region LATAM,13936057,7,16
South Region LATAM,60139866,8,16
South Region LATAM,62409624,4,16
South Region LATAM,62086109,1,16
South Region LATAM,60139865,6,16
South Region LATAM,57299919,1,16
South Region LATAM,55218493,6,16
South Region LATAM,54527240,12,16
South Region LATAM,35677571,2,16
South Region LATAM,19260247,11,16
South Region LATAM,14614168,9,16
Argentina,40087148,9,17
Argentina,59566196,2,17
Brazil,25775435,7,17
Brazil,3770321,4,17
Brazil,10938505,5,17
Brazil,30261003,2,17
Brazil,6516681,4,17
Brazil,5980821,8,17
Brazil,56702485,3,17
Brazil,9240350,3,17
Brazil,20818631,10,17
Brazil,13303255,1,17
Brazil,52131316,2,17
Brazil,11958882,2,17
Brazil,63565514,3,17
Brazil,59622721,1,17
Brazil,61034626,2,17
Brazil,57435412,2,17
Brazil,56217549,14,17
Brazil,54527878,1,17
Brazil,56530759,4,17
Brazil,52093853,1,17
Brazil,45968488,2,17
Brazil,42791227,1,17
Brazil,17717394,4,17
Brazil,16443854,1,17
Brazil,7059815,3,17
Brazil,7107166,1,17
Caribbean Region LATAM,4622677,4,17
Caribbean Region LATAM,8524722,13,17
Central Region LATAM,3278809,1,17
Central Region LATAM,50135092,6,17
Central Region LATAM,49132885,7,17
Chile,13656441,10,17
Chile,1680924,7,17
Chile,16781548,15,17
Chile,21640930,6,17
Chile,49462806,10,17
Chile,49591268,3,17
Chile,29466915,1,17
Chile,55218123,6,17
Chile,15849670,2,17
Chile,14683173,1,17
Chile,16147712,12,17
Colombia,9011961,9,17
Colombia,9367856,11,17
Colombia,18998702,6,17
Colombia,38848608,6,17
Colombia,11588204,8,17
Colombia,44682021,1,17
Colombia,379849,4,17
Mexico,17464388,6,17
Mexico,50820276,6,17
Mexico,35318200,12,17
Mexico,3270574,5,17
Mexico,41551361,2,17
Mexico,9682543,10,17
Mexico,8757399,5,17
Mexico,48453225,4,17
Mexico,53975812,5,17
Mexico,5041252,7,17
Mexico,3470684,11,17
Mexico,47844085,2,17
Mexico,398289,10,17
Mexico,55472860,14,17
Mexico,39544550,1,17
Mexico,1952600,12,17
Mexico,36915608,8,17
Mexico,57436287,6,17
Mexico,54817922,1,17
Mexico,41795736,1,17
Mexico,45592905,5,17
Mexico,37452980,8,17
Mexico,16580095,5,17
Mexico,13546064,2,17
Mexico,5643299,5,17
South Region LATAM,37965580,3,17
South Region LATAM,1080371,2,17
South Region LATAM,9303162,12,17
South Region LATAM,48547513,2,17
South Region LATAM,599907,11,17
South Region LATAM,38849282,3,17
South Region LATAM,31574042,3,17
South Region LATAM,54611623,6,17
South Region LATAM,45593479,9,17
South Region LATAM,34227835,10,17
South Region LATAM,54398245,2,17
South Region LATAM,57770782,1,17
South Region LATAM,57922909,2,17
South Region LATAM,38917285,3,17
South Region LATAM,44696555,1,17
South Region LATAM,43473959,6,17
Argentina,34209040,6,18
Brazil,59888847,8,18
Brazil,2380969,2,18
Brazil,3526135,1,18
Brazil,14869592,12,18
Brazil,32368642,11,18
Brazil,51469640,4,18
Brazil,36362268,2,18
Brazil,52658225,8,18
Brazil,43295250,2,18
Brazil,61364039,2,18
Brazil,61862868,3,18
Brazil,59342364,1,18
Brazil,57519764,1,18
Brazil,58093797,2,18
Brazil,56530813,6,18
Brazil,56310049,8,18
Brazil,50814788,1,18
Brazil,49129473,4,18
Brazil,42357921,1,18
Brazil,44254165,3,18
Brazil,11031679,4,18
Caribbean Region LATAM,35097528,2,18
Caribbean Region LATAM,14229921,13,18
Caribbean Region LATAM,4995592,14,18
Central Region LATAM,35321934,8,18
Central Region LATAM,20895875,3,18
Chile,16521347,12,18
Chile,16147650,10,18
Chile,46126732,8,18
Chile,11481951,3,18
Chile,39426748,1,18
Colombia,11978570,2,18
Colombia,17254012,8,18
Colombia,20414333,9,18
Colombia,2835540,5,18
Colombia,52479371,1,18
Colombia,57379672,5,18
Colombia,58365112,1,18
Colombia,57422298,1,18
Colombia,23201156,1,18
Mexico,50706740,5,18
Mexico,42239331,7,18
Mexico,5510350,4,18
Mexico,21513309,2,18
Mexico,55085732,4,18
Mexico,15113301,6,18
Mexico,1861020,16,18
Mexico,31053670,5,18
Mexico,3416908,2,18
Mexico,3325505,2,18
Mexico,31643603,9,18
Mexico,37188697,4,18
Mexico,13656129,4,18
Mexico,41026586,6,18
Mexico,35769081,2,18
Mexico,18434111,5,18
Mexico,49920540,6,18
Mexico,4093972,15,18
Mexico,33712056,4,18
Mexico,58042058,1,18
Mexico,56372712,4,18
Mexico,57127116,2,18
Mexico,55888730,3,18
Mexico,55731613,10,18
Mexico,54052158,2,18
Mexico,43477147,2,18
Mexico,17995713,8,18
Mexico,15885321,1,18
Mexico,11254376,3,18
South Region LATAM,16485864,4,18
South Region LATAM,304725,15,18
South Region LATAM,12948832,6,18
South Region LATAM,4575535,5,18
South Region LATAM,58518210,6,18
South Region LATAM,53450614,1,18
South Region LATAM,56676820,9,18
South Region LATAM,55841571,2,18
South Region LATAM,45224416,7,18
South Region LATAM,46703819,7,18
South Region LATAM,36861307,5,18
South Region LATAM,18154421,3,18
South Region LATAM,19529109,1,18
Argentina,8657118,6,19
Argentina,51423882,6,19
Argentina,46852192,6,19
Brazil,55958887,5,19
Brazil,2279975,10,19
Brazil,17485547,7,19
Brazil,46701804,11,19
Brazil,56965875,5,19
Brazil,44254161,10,19
Brazil,47455203,10,19
Brazil,47619662,5,19
Brazil,36431669,1,19
Brazil,57363044,12,19
Brazil,52969992,6,19
Brazil,50426278,2,19
Brazil,33678461,4,19
Brazil,16212328,7,19
Brazil,16717904,3,19
Brazil,7357567,2,19
Caribbean Region LATAM,163699,7,19
Caribbean Region LATAM,55754708,11,19
Caribbean Region LATAM,47338772,3,19
Caribbean Region LATAM,15285334,1,19
Central Region LATAM,5273648,12,19
Central Region LATAM,3944015,11,19
Central Region LATAM,4117393,1,19
Central Region LATAM,45286364,12,19
Central Region LATAM,2289265,2,19
Central Region LATAM,35440238,12,19
Central Region LATAM,15609469,1,19
Chile,9888183,11,19
Chile,36837260,1,19
Chile,57416024,6,19
Colombia,4388955,9,19
Colombia,25346251,6,19
Colombia,35313990,4,19
Colombia,17621390,11,19
Colombia,62205663,3,19
Colombia,61547058,2,19
Colombia,39554656,1,19
Mexico,52131251,11,19
Mexico,16582632,11,19
Mexico,6071985,9,19
Mexico,50574922,2,19
Mexico,54699356,3,19
Mexico,30995587,11,19
Mexico,55495900,10,19
Mexico,48923546,3,19
Mexico,57478325,14,19
Mexico,58042053,4,19
Mexico,57339188,5,19
Mexico,41552359,2,19
Mexico,36998443,3,19
Mexico,21942260,1,19
South Region LATAM,20286418,7,19
South Region LATAM,41008976,12,19
South Region LATAM,13616951,9,19
South Region LATAM,11597765,16,19
South Region LATAM,44602961,6,19
South Region LATAM,2659300,12,19
South Region LATAM,46689182,2,19
South Region LATAM,18453158,15,19
South Region LATAM,13348864,7,19
South Region LATAM,59596756,2,19
South Region LATAM,30718750,7,19
South Region LATAM,11639217,13,19
Argentina,34090640,1,20
Argentina,53360521,1,20
Argentina,53868693,5,20
Argentina,21984925,1,20
Brazil,54316485,1,20
Brazil,53838734,3,20
Brazil,35224709,1,20
Brazil,53865803,6,20
Brazil,30314112,12,20
Brazil,23933359,4,20
Brazil,7107616,4,20
Brazil,56702483,4,20
Brazil,13010143,1,20
Brazil,12045911,1,20
